Time_s,Voltage,Acc0,Acc1
5.351113716,-0.116632306,-0.001637933,-0.001669281
5.351699883,-0.11762825,-0.001724273,-0.001687919
5.352286049,-0.118585499,-0.001830249,-0.001723508
5.352872216,-0.119502881,-0.001940664,-0.001773916
5.353458382,-0.120379237,-0.002040581,-0.001835039
5.354044549,-0.121213836,-0.002117985,-0.001901363
5.354630715,-0.122006817,-0.002165834,-0.001966873
5.355216882,-0.122759463,-0.002183082,-0.00202606
5.355803048,-0.123474183,-0.002174492,-0.002074712
5.356389215,-0.124154161,-0.002149303,-0.002110303
5.356975381,-0.124802809,-0.002119053,-0.002132033
5.357561547,-0.125423225,-0.002095,-0.002140648
5.358147714,-0.126017813,-0.002085666,-0.002138135
5.35873388,-0.126588106,-0.002094983,-0.002127277
5.359320047,-0.127134706,-0.002121385,-0.002111019
5.359906213,-0.127657296,-0.00215803,-0.002091748
5.36049238,-0.128154665,-0.0021941,-0.002070676
5.361078546,-0.12862476,-0.002216953,-0.002047563
5.361664713,-0.129064766,-0.002214717,-0.002020878
5.362250879,-0.129471241,-0.002178825,-0.001988307
5.362837046,-0.129840336,-0.002105972,-0.001947457
5.363423212,-0.130168121,-0.001999084,-0.001896556
5.364009379,-0.130451006,-0.001867065,-0.00183504
5.364595545,-0.130686179,-0.001723383,-0.001763911
5.365181712,-0.130872011,-0.001583757,-0.001685827
5.365767878,-0.131008338,-0.001463405,-0.001604882
5.366354045,-0.131096564,-0.001374385,-0.001526102
5.366940211,-0.13113955,-0.00132352,-0.00145477
5.367526377,-0.131141276,-0.001311297,-0.00139569
5.368112544,-0.131106339,-0.001331922,-0.001352509
5.36869871,-0.131039365,-0.00137452,-0.001327146
5.369284877,-0.130944433,-0.001425274,-0.001319423
5.369871043,-0.130824582,-0.00147011,-0.001326988
5.37045721,-0.130681459,-0.001497436,-0.001345657
5.371043376,-0.13051517,-0.00150037,-0.001370186
5.371629543,-0.130324345,-0.001478013,-0.001395293
5.372215709,-0.130106438,-0.001435483,-0.001416582
5.372801876,-0.129858207,-0.001382716,-0.001431132
5.373388042,-0.129576284,-0.001332278,-0.001437655
5.373974209,-0.129257716,-0.001296636,-0.001436376
5.374560375,-0.128900388,-0.001285441,-0.001428779
5.375146542,-0.1285033,-0.001303359,-0.001417265
5.375732708,-0.128066696,-0.001348876,-0.001404642
5.376318875,-0.127592025,-0.001414324,-0.001393436
5.376905041,-0.127081718,-0.001487125,-0.001385186
5.377491208,-0.126538772,-0.001552039,-0.001379962
5.378077374,-0.125966202,-0.001594007,-0.001376326
5.37866354,-0.125366439,-0.001601072,-0.001371721
5.379249707,-0.124740774,-0.001566783,-0.001363126
5.379835873,-0.124088978,-0.001491602,-0.00134772
5.38042204,-0.123409221,-0.001383016,-0.001323416
5.381008206,-0.122698353,-0.001254292,-0.001289218
5.381594373,-0.12195248,-0.001122137,-0.001245433
5.382180539,-0.121167688,-0.001003683,-0.001193729
5.382766706,-0.120340738,-0.000913412,-0.001136965
5.383352872,-0.119469607,-0.000860576,-0.001078767
5.383939039,-0.118553835,-0.000847598,-0.001022907
5.384525205,-0.117594643,-0.000869735,-0.000972648
5.385111372,-0.116594845,-0.000916047,-0.000930224
5.385697538,-0.115558566,-0.000971497,-0.000896534
5.386283705,-0.114490777,-0.001019791,-0.00087106
5.386869871,-0.113396699,-0.001046448,-0.00085199
5.387456038,-0.112281151,-0.001041494,-0.000836576
5.388042204,-0.111147936,-0.001001276,-0.000821703
5.38862837,-0.109999318,-0.000929013,-0.000804533
5.389214537,-0.108835684,-0.000833994,-0.000783036
5.389800703,-0.107655465,-0.0007296,-0.000756236
5.39038687,-0.106455389,-0.000630548,-0.000724161
5.390973036,-0.10523105,-0.000549923,-0.00068759
5.391559203,-0.103977702,-0.000496573,-0.000647757
5.392145369,-0.102691133,-0.000473368,-0.000606047
5.392731536,-0.101368454,-0.000476634,-0.000563703
5.393317702,-0.100008631,-0.000496886,-0.000521527
5.393903869,-0.098612654,-0.000520683,-0.000479632
5.394490035,-0.097183285,-0.000533293,-0.000437346
5.395076202,-0.095724463,-0.000521645,-0.000393373
5.395662368,-0.094240473,-0.000477014,-0.000346175
5.396248535,-0.09273508,-0.000396891,-0.000294482
5.396834701,-0.091210823,-0.00028567,-0.00023773
5.397420868,-0.089668665,-0.000153986,-0.000176305
5.398007034,-0.088108069,-1.68E-05,-0.000111548
5.3985932,-0.086527455,0.000109123,-4.56E-05
5.399179367,-0.084924894,0.00020871,1.89E-05
5.399765533,-0.083298832,0.000270976,7.91E-05
5.4003517,-0.081648674,0.000291276,0.000132086
5.400937866,-0.079975072,0.000272153,0.000175617
5.401524033,-0.078279883,0.0002229,0.00020823
5.402110199,-0.076565848,0.000157883,0.000229623
5.402696366,-0.074836107,9.39E-05,0.000240696
5.403282532,-0.073093672,4.72E-05,0.000243368
5.403868699,-0.071340954,3.03E-05,0.000240241
5.404454865,-0.069579447,4.99E-05,0.000234185
5.405041032,-0.067809614,0.000105659,0.000227948
5.405627198,-0.066031011,0.000190196,0.000223852
5.406213365,-0.06424259,0.00029091,0.000223597
5.406799531,-0.062443127,0.00039233,0.000228216
5.407385698,-0.060631676,0.000479208,0.000238159
5.407971864,-0.058807968,0.000539483,0.000253471
5.40855803,-0.056972629,0.000566604,0.000273983
5.409144197,-0.055127184,0.000560757,0.000299464
5.409730363,-0.053273805,0.000528782,0.000329713
5.41031653,-0.051414886,0.000482813,0.000364602
5.410902696,-0.049552547,0.000437886,0.000404048
5.411488863,-0.047688205,0.000408998,0.000447937
5.412075029,-0.045822316,0.000408155,0.000495967
5.412661196,-0.043954361,0.000442006,0.000547466
5.413247362,-0.042083057,0.000510514,0.000601251
5.413833529,-0.040206757,0.00060693,0.000655624
5.414419695,-0.038323963,0.000719084,0.000708535
5.415005862,-0.036433814,0.00083173,0.000757846
5.415592028,-0.034536448,0.000929485,0.000801625
5.416178195,-0.03263312,0.000999799,0.000838402
5.416764361,-0.030726058,0.001035371,0.000867385
5.417350528,-0.028818073,0.001035554,0.000888619
5.417936694,-0.026912041,0.001006486,0.000903046
5.41852286,-0.025010374,0.000959923,0.000912422
5.419109027,-0.023114601,0.000910988,0.000919065
5.419695193,-0.021225141,0.000875264,0.000925506
5.42028136,-0.019341298,0.000865783,0.000934114
5.420867526,-0.017461471,0.000890484,0.000946797
5.421453693,-0.015583523,0.000950636,0.000964773
5.422039859,-0.013705265,0.001040544,0.000988439
5.422626026,-0.011824964,0.001148612,0.00101736
5.423212192,-0.009941792,0.00125954,0.001050409
5.423798359,-0.008056116,0.001357268,0.001086077
5.424384525,-0.006169584,0.001428076,0.001122864
5.424970692,-0.004285003,0.001463267,0.001159622
5.425556858,-0.002406065,0.001460902,0.00119575
5.426143025,-0.000536988,0.001426265,0.001231209
5.426729191,0.001317893,0.001370952,0.001266432
5.427315358,0.003154535,0.001310751,0.001302185
5.427901524,0.004969598,0.001262713,0.001339378
5.428487691,0.00676078,0.001241951,0.001378816
5.429073857,0.008526989,0.001258805,0.001420892
5.429660023,0.010268267,0.001316884,0.001465317
5.43024619,0.011985496,0.001412387,0.001511043
5.430832356,0.013679994,0.001534808,0.001556418
5.431418523,0.015353156,0.001668886,0.001599525
5.432004689,0.017006236,0.001797425,0.001638571
5.432590856,0.018640296,0.001904437,0.001672187
5.433177022,0.020256235,0.001978017,0.00169961
5.433763189,0.021854822,0.002012408,0.00172081
5.434349355,0.023436662,0.002008892,0.001736574
5.434935522,0.025002114,0.001975338,0.001748495
5.435521688,0.026551183,0.001924523,0.00175876
5.436107855,0.028083426,0.001871555,0.001769728
5.436694021,0.029597891,0.001830907,0.001783381
5.437280188,0.031093116,0.001813621,0.001800869
5.437866354,0.032567156,0.00182524,0.001822288
5.438452521,0.034017668,0.001864855,0.001846699
5.439038687,0.035442043,0.001925429,0.001872324
5.439624853,0.036837605,0.001995321,0.001896809
5.44021102,0.038201836,0.002060697,0.00191757
5.440797186,0.039532605,0.002108339,0.00193222
5.441383353,0.040828404,0.002128316,0.00193906
5.441969519,0.042088562,0.002115994,0.00193747
5.442555686,0.043313438,0.002073012,0.001928075
5.443141852,0.04450452,0.002007026,0.001912609
5.443728019,0.045664406,0.001930277,0.001893556
5.444314185,0.046796613,0.001857242,0.001873702
5.444900352,0.047905275,0.00180182,0.001855705
5.445486518,0.048994742,0.001774591,0.00184169
5.446072685,0.050069145,0.001780697,0.001832891
5.446658851,0.051131933,0.001818745,0.00182938
5.447245018,0.052185386,0.001880963,0.001830011
5.447831184,0.053230126,0.001954581,0.001832651
5.448417351,0.054264725,0.002024181,0.001834649
5.449003517,0.055285525,0.002074575,0.001833397
5.449589683,0.056286805,0.002093667,0.001826813
5.45017585,0.057261309,0.00207475,0.00181368
5.450762016,0.058201079,0.002017812,0.001793826
5.451348183,0.059098418,0.001929598,0.001768173
5.451934349,0.059946782,0.001822411,0.001738627
5.452520516,0.060741459,0.001711889,0.001707778
5.453106682,0.06147997,0.001614161,0.001678413
5.453692849,0.062162216,0.001542915,0.001652966
5.454279015,0.062790433,0.001506936,0.001633058
5.454865182,0.063368968,0.00150858,0.001619245
5.455451348,0.063903868,0.001543468,0.001611009
5.456037515,0.064402264,0.001601455,0.00160694
5.456623681,0.064871593,0.001668679,0.00160506
5.457209848,0.065318721,0.001730288,0.001603228
5.457796014,0.06574911,0.001773307,0.001599605
5.458382181,0.066166123,0.001789106,0.001593075
5.458968347,0.066570581,0.001774989,0.001583529
5.459554513,0.06696066,0.001734608,0.001571903
5.46014068,0.06733216,0.001677134,0.001559969
5.460726846,0.067679102,0.001615333,0.001549951
5.461313013,0.067994534,0.001562941,0.001544082
5.461899179,0.068271368,0.001531842,0.001544175
5.462485346,0.068503106,0.001529632,0.001551247
5.463071512,0.068684411,0.001558033,0.00156523
5.463657679,0.068811508,0.001612476,0.001584845
5.464243845,0.068882437,0.001682932,0.001607725
5.464830012,0.068897113,0.001755819,0.001630795
5.465416178,0.068857182,0.001816604,0.001650813
5.466002345,0.068765714,0.00185261,0.001664897
5.466588511,0.068626838,0.001855465,0.001670917
5.467174678,0.068445384,0.001822747,0.001667732
5.467760844,0.068226576,0.001758476,0.001655297
5.468347011,0.067975742,0.001672383,0.001634663
5.468933177,0.067697972,0.00157807,0.001607811
5.469519343,0.067397724,0.001490413,0.001577271
5.47010551,0.067078384,0.001422713,0.001545562
5.470691676,0.066741889,0.001384126,0.001514631
5.471277843,0.06638848,0.001377883,0.001485468
5.471864009,0.066016657,0.001400641,0.00145801
5.472450176,0.065623338,0.001443098,0.001431299
5.473036342,0.065204227,0.001491757,0.001403771
5.473622509,0.064754347,0.001531503,0.001373571
5.474208675,0.064268673,0.001548497,0.001338904
5.474794842,0.063742789,0.001532842,0.001298446
5.475381008,0.063173435,0.001480504,0.001251763
5.475967175,0.062558803,0.001394128,0.001199599
5.476553341,0.061898516,0.00128258,0.001143864
5.477139508,0.061193299,0.001159318,0.001087294
5.477725674,0.060444476,0.001039878,0.001032901
5.478311841,0.059653483,0.000938975,0.000983421
5.478898007,0.058821529,0.000867767,0.000940894
5.479484174,0.0579495,0.000831816,0.000906406
5.48007034,0.057038068,0.000830149,0.000879972
5.480656506,0.05608793,0.000855578,0.000860551
5.481242673,0.055100075,0.000896211,0.000846226
5.481828839,0.054076019,0.000937847,0.000834578
5.482415006,0.053017949,0.000966771,0.000823199
5.483001172,0.051928771,0.000972426,0.000810187
5.483587339,0.050812001,0.000949427,0.000794497
5.484173505,0.049671491,0.000898566,0.000776036
5.484759672,0.048510971,0.000826588,0.000755558
5.485345838,0.047333498,0.000744797,0.000734431
5.485932005,0.046140934,0.000666767,0.000714331
5.486518171,0.04493361,0.000605573,0.000696899
5.487104338,0.043710287,0.000571108,0.000683343
5.487690504,0.042468438,0.000567998,0.000674042
5.488276671,0.041204788,0.000594538,0.000668283
5.488862837,0.039915986,0.00064287,0.000664234
5.489449004,0.038599293,0.000700364,0.000659198
5.49003517,0.037253129,0.000751955,0.00065008
5.490621336,0.035877403,0.000782967,0.000633931
5.491207503,0.03447355,0.000781897,0.000608422
5.491793669,0.033044259,0.00074262,0.000572209
5.492379836,0.031592946,0.000665585,0.000525175
5.492966002,0.030123088,0.000557777,0.000468516
5.493552169,0.028637585,0.000431445,0.000404647
5.494138335,0.027138301,0.000301834,0.000336849
5.494724502,0.025625844,0.00018436,0.00026873
5.495310668,0.02409959,9.18E-05,0.000203607
5.495896835,0.022557862,3.18E-05,0.000144021
5.496483001,0.020998194,5.82E-06,9.15E-05
5.497069168,0.019417633,8.81E-06,4.63E-05
5.497655334,0.017813063,3.04E-05,8.11E-06
5.498241501,0.016181527,5.68E-05,-2.46E-05
5.498827667,0.014520538,7.42E-05,-5.34E-05
5.499413834,0.01282833,7.05E-05,-8.02E-05
5.5,0.011104076,3.87E-05,-0.000106448
5.500586166,0.009348039,-2.26E-05,-0.000133235
5.501172333,0.007561661,-0.000108494,-0.000160917
5.501758499,0.005747553,-0.000208891,-0.000189375
5.502344666,0.003909353,-0.000310573,-0.000218161
5.502930832,0.002051463,-0.000399783,-0.000246714
5.503516999,0.00017868,-0.000464977,-0.000274591
5.504103165,-0.001704211,-0.000499157,-0.000301685
5.504689332,-0.00359283,-0.000501325,-0.000328383
5.505275498,-0.005483543,-0.00047678,-0.000355612
5.505861665,-0.007373689,-0.000436179,-0.000384697
5.506447831,-0.009261661,-0.000393543,-0.000417102
5.507033998,-0.011146819,-0.000363593,-0.000454114
5.507620164,-0.013029264,-0.000358914,-0.000496554
5.508206331,-0.014909551,-0.00038751,-0.00054456
5.508792497,-0.016788396,-0.000451217,-0.000597427
5.509378664,-0.018666442,-0.000545273,-0.000653564
5.50996483,-0.02054411,-0.000659145,-0.000710611
5.510550996,-0.022421544,-0.000778441,-0.000765727
5.511137163,-0.024298635,-0.000887564,-0.000816013
5.511723329,-0.026175098,-0.000972589,-0.000858951
5.512309496,-0.028050571,-0.001023846,-0.000892759
5.512895662,-0.029924715,-0.001037683,-0.000916628
5.513481829,-0.031797301,-0.001017115,-0.000930827
5.514067995,-0.033668331,-0.00097121,-0.000936704
5.514654162,-0.035538144,-0.000913351,-0.00093652
5.515240328,-0.037407514,-0.00085872,-0.000933133
5.515826495,-0.039277611,-0.000821483,-0.000929571
5.516412661,-0.041149767,-0.000812217,-0.000928615
5.516998828,-0.043025059,-0.000836063,-0.000932509
5.517584994,-0.044903827,-0.000891935,-0.000942831
5.518171161,-0.046785314,-0.000972925,-0.000960474
5.518757327,-0.048667589,-0.001067808,-0.000985668
5.519343494,-0.050547789,-0.001163348,-0.001018047
5.51992966,-0.052422606,-0.001246981,-0.001056787
5.520515826,-0.05428882,-0.001309332,-0.001100875
5.521101993,-0.056143722,-0.001346108,-0.001149438
